date,buy
2021-03-18,0.19072588256853928
2021-03-19,0.19258395785882487
2021-03-22,0.19351265103320558
2021-03-23,0.18998871513783655
2021-03-24,0.192654918835799
2021-03-25,0.1932177840609245
2021-03-26,0.19028495999316564
2021-03-29,0.18596322981297997
2021-03-30,0.17931287728160206
2021-03-31,0.19007207706224305
2021-04-01,0.19820709857788688
2021-04-02,0.19844133869605418
2021-04-05,0.19829321626838958
2021-04-06,0.1988423026630346
2021-04-07,0.19375378056661308
2021-04-08,0.2001898722840203
2021-04-09,0.19292567285473938
2021-04-10,0.19276101583049832
2021-04-12,0.19210238773353394
2021-04-13,0.1941678344225498
2021-04-14,0.19182887794849746
2021-04-15,0.2012735773013058
2021-04-16,0.201795794976514
2021-04-17,0.2010097126976056
2021-04-19,0.19836486618688776
2021-04-20,0.19516404386628472
2021-04-21,0.2020610374632622
2021-04-22,0.1969360014660676
2021-04-23,0.19421812715380338
2021-04-24,0.19499525319289945
2021-04-26,0.19384540978930787
2021-04-27,0.20140240936629783
2021-04-28,0.19986606976773025
2021-04-29,0.1910731090966461
2021-04-30,0.18971382746975196
2021-05-01,0.19013408179940505
2021-05-03,0.19857223758561815
2021-05-04,0.1931330442534699
2021-05-05,0.19465353819698494
2021-05-06,0.20034488412692508
2021-05-07,0.20755603505885623
2021-05-10,0.20158360098711536
2021-05-11,0.20243375482775772
2021-05-12,0.1992839141799322
2021-05-13,0.1969291120508273
2021-05-14,0.20428080705365892
2021-05-15,0.20603002958314898
2021-05-17,0.21110132814146998
2021-05-18,0.20061977179500956
2021-05-19,0.21773376819322332
2021-05-20,0.21243305210740326
2021-05-21,0.2078729481599061
2021-05-22,0.2078729481599061
2021-05-24,0.22300417085198643
2021-05-25,0.20779165306007152
2021-05-26,0.2122897522704068
2021-05-27,0.2200010747487775
2021-05-28,0.21989704457865022
2021-05-29,0.21989704457865022
2021-05-31,0.22283400229555317
2021-06-01,0.22178681117904075
2021-06-02,0.2233100608886519
2021-06-03,0.2212342800767756
2021-06-04,0.2219032422966003
2021-06-05,0.22136242320024357
2021-06-07,0.2206080322314402
2021-06-08,0.2203496791599322
2021-06-09,0.22169173724872582
2021-06-10,0.21950641473453014
2021-06-11,0.21191496808133914
2021-06-12,0.21219881198923596
2021-06-14,0.21480921142375276
2021-06-15,0.21330869678443432
2021-06-16,0.2133100746674823
2021-06-17,0.19132526169443786
2021-06-18,0.1969897389049412
2021-06-19,0.19555949630107294
2021-06-21,0.2016573177301857
2021-06-22,0.19803555213840562
2021-06-23,0.2044640654990486
2021-06-24,0.19986606976773025
2021-06-25,0.2019831870710478
2021-06-26,0.2019831870710478
2021-06-28,0.1995395114853441
2021-06-29,0.2020906619487951
2021-06-30,0.20267970695183335
2021-07-01,0.20304071231042053
2021-07-02,0.2051061589994364
2021-07-03,0.20638621235106802
2021-07-05,0.2057806327514533
2021-07-06,0.21023188393815506
2021-07-07,0.20635589892401107
2021-07-08,0.20610581315079135
2021-07-09,0.208419278788455
2021-07-10,0.20854948873649504
2021-07-12,0.2054630307088795
2021-07-13,0.2059611354307469
2021-07-14,0.21031869057018182
2021-07-15,0.2076249292112584
2021-07-16,0.20535762265570423
2021-07-17,0.20542238315896222
2021-07-19,0.20544787399535103
2021-07-20,0.20887329125278498
2021-07-21,0.20211270807756376
2021-07-22,0.1976655905400061
2021-07-23,0.20012580072228625
2021-07-24,0.20409892649131722
2021-07-26,0.20444753090247203
2021-07-27,0.20530044050921048
2021-07-28,0.2037386100742541
2021-07-29,0.20573998520153602
2021-07-30,0.20329906538192855
2021-07-31,0.20274446745509134
2021-08-02,0.2059073979918732
2021-08-03,0.20101177952217775
2021-08-04,0.19925704546049539
2021-08-05,0.19852401167893674
2021-08-06,0.1857338122854808
2021-08-07,0.1851551014053029
2021-08-09,0.17611205496099902
2021-08-10,0.17552163207491278
2021-08-11,0.18164632222346233
2021-08-12,0.1824840751166722
2021-08-13,0.19044755019283477
2021-08-14,0.19260738187064153
2021-08-16,0.19460875699792346
2021-08-17,0.19293394015302767
2021-08-18,0.19613407353210677
2021-08-19,0.19782198026595899
2021-08-20,0.1994561495609376
2021-08-21,0.1994561495609376
2021-08-23,0.2034678560553137
2021-08-24,0.20421673549192487
2021-08-25,0.19888363915447582
2021-08-26,0.2006514631051145
2021-08-27,0.20421811337497298
2021-08-28,0.20422018019954502
2021-08-30,0.20707515387508935
2021-08-31,0.20288983411665984
2021-09-01,0.20157877839644722
2021-09-02,0.2015091953025211
2021-09-03,0.20709099953014187
2021-09-04,0.20605965406868199
2021-09-06,0.203024866655368
2021-09-07,0.1952033135331539
2021-09-08,0.1898695282541808
2021-09-09,0.19047372997074752
2021-09-10,0.19155881287108112
2021-09-11,0.18932802021630002
2021-09-13,0.19266249719256323
2021-09-14,0.19512821890703558
2021-09-15,0.19444341103215834
2021-09-16,0.18290984097851737
2021-09-17,0.1820679544361633
2021-09-18,0.18134594371898904
2021-09-20,0.18271073687807526
2021-09-21,0.1873183777907299
2021-09-22,0.18905451043126364
2021-09-23,0.18633663611899942
2021-09-24,0.18092431150628796
2021-09-25,0.1801430518180478
2021-09-27,0.18229048254842228
2021-09-28,0.17719713786133262
2021-09-29,0.17830426689043488
2021-09-30,0.17975035514935567
2021-10-01,0.18544101213777175
2021-10-02,0.18587711212247726
2021-10-04,0.186289788095366
2021-10-05,0.18437453065858678
2021-10-06,0.18488641421093455
2021-10-07,0.1819308550728831
2021-10-08,0.1820114612311936
2021-10-09,0.1816924813055717
2021-10-11,0.18148304308226926
2021-10-12,0.18232424068309927
2021-10-13,0.19082715697257047
2021-10-14,0.19086367087334355
2021-10-15,0.1816601010539427
2021-10-16,0.1801375402858556
2021-10-18,0.18236488823301655
2021-10-19,0.18137901291214198
2021-10-20,0.18418989433014898
2021-10-21,0.18698493009310357
2021-10-22,0.18663150309128063
2021-10-23,0.1890496878405955
2021-10-25,0.19529563169737274
2021-10-26,0.18961048624114885
2021-10-27,0.19137486548416738
2021-10-28,0.19270521156705256
2021-10-29,0.1926494073036069
2021-10-30,0.1926494073036069
2021-11-01,0.1933927752080259
2021-11-02,0.19344857947147165
2021-11-03,0.18698286326853153
2021-11-04,0.19870795906585037
2021-11-05,0.19880509982073735
2021-11-06,0.20410030437436533
2021-11-08,0.20398525113985377
2021-11-09,0.20585572737757163
2021-11-10,0.21481196718984885
2021-11-11,0.2162773458114422
2021-11-12,0.21363112141767626
2021-11-13,0.2159342529324796
2021-11-15,0.21592391880961925
2021-11-16,0.21574341613032566
2021-11-17,0.21667073142165838
2021-11-18,0.21719088227229444
2021-11-19,0.2150145159979111
2021-11-20,0.21219467834009187
2021-11-22,0.20946095837277523
2021-11-23,0.19310273082641294
2021-11-24,0.19144238175352146
2021-11-25,0.19457844357086662
2021-11-26,0.195819916197153
2021-11-27,0.1958171604310569
2021-11-29,0.19473827800443955
2021-11-30,0.19473001070615126
2021-12-01,0.196109271637242
2021-12-02,0.19196115472110953
2021-12-03,0.19241310036086756
2021-12-04,0.1962505046496663
2021-12-06,0.1972577371577855
2021-12-07,0.1959680386248176
2021-12-08,0.194464079277879
2021-12-09,0.19354434234331053
2021-12-10,0.19557740878069751
2021-12-11,0.19490431291172872
2021-12-13,0.19574482157103468
2021-12-14,0.19083060168019061
2021-12-15,0.18983921482712385
2021-12-16,0.19604106642636387
2021-12-17,0.20281680631511356
2021-12-18,0.20281818419816167
2021-12-20,0.2008519450886047
2021-12-21,0.19700971820913782
2021-12-22,0.19588949929107913
2021-12-23,0.19788260712007288
2021-12-24,0.19865697739307286
2021-12-25,0.19865697739307286
2021-12-27,0.1981609394957775
2021-12-28,0.20040344415646683
2021-12-29,0.19660255376844127
2021-12-30,0.19862873079058796
2021-12-31,0.19808102227899094
2022-01-01,0.19808102227899094
2022-01-03,0.19872173789633085
2022-01-04,0.20263905940191607
2022-01-05,0.20511235947315265
2022-01-06,0.1988691713824714
2022-01-07,0.19762907663923301
2022-01-08,0.19762700981466097
2022-01-10,0.19697389324988868
2022-01-11,0.19988329330583077
2022-01-12,0.20469072726045157
2022-01-13,0.20453502647602273
2022-01-14,0.2047871790738146
2022-01-15,0.2047871790738146
2022-01-17,0.20492772314471486
2022-01-18,0.20378339127331546
2022-01-19,0.20640481377221664
2022-01-20,0.21287052997515676
2022-01-21,0.2125253702716221
2022-01-22,0.20873688083102881
2022-01-24,0.21235933536433294
2022-01-25,0.21339205870884093
2022-01-26,0.21628767993430253
2022-01-27,0.21074790113964703
2022-01-28,0.19798250364105596
2022-01-29,0.19797974787495987
2022-01-31,0.19700765138456577
2022-02-01,0.19986055823553805
2022-02-02,0.20010857718418573
2022-02-03,0.19882990171560222
2022-02-04,0.2002250083017454
2022-02-05,0.20113854476259763
2022-02-07,0.2033590032945184
2022-02-08,0.20650264346862768
2022-02-09,0.20725152290523885
2022-02-10,0.20906068334731887
2022-02-11,0.20888707008326546
2022-02-12,0.21639859951967
2022-02-14,0.2190317340244795
2022-02-15,0.21335554480806773
2022-02-16,0.21224634895439343
2022-02-17,0.22412301188699701
2022-02-18,0.22546713680036268
2022-02-19,0.22555738814000947
2022-02-21,0.22300761555960646
2022-02-22,0.22580678497170514
2022-02-23,0.2281526308609978
2022-02-24,0.23464108213423063
2022-02-25,0.23587222063765667
2022-02-26,0.23587222063765667
2022-02-28,0.23585499709955615
2022-03-01,0.23426147535449482
2022-03-02,0.23874717361739772
2022-03-03,0.23847917536455343
2022-03-04,0.2397612955407571
2022-03-05,0.24980606296098795
2022-03-07,0.2540340970939069
2022-03-08,0.27859555136679104
2022-03-09,0.25802513534256233
2022-03-10,0.25362279900406615
2022-03-11,0.2511997916640831
2022-03-12,0.2531467404109674
2022-03-14,0.25063692643895774
2022-03-15,0.23968275620701862
2022-03-16,0.23701793039210417
2022-03-17,0.2436868843446306
2022-03-18,0.2411991165013896
